GeneID	Symbol	EnsemblID
7113	TMPRSS2	ENSG00000184012
4907	NT5E	ENSG00000135318
9927	MFN2	ENSG00000116688
284	ANGPT1	ENSG00000154188
7874	USP7	ENSG00000187555
6885	MAP3K7	ENSG00000135341
5268	SERPINB5	ENSG00000206075
1281	COL3A1	ENSG00000168542
4552	MTRR	ENSG00000124275
834	CASP1	ENSG00000137752
350	APOH	ENSG00000091583
4607	MYBPC3	ENSG00000134571
2678	GGT1	ENSG00000100031
1437	CSF2	ENSG00000164400
7158	TP53BP1	ENSG00000067369
6441	SFTPD	ENSG00000133661
8454	CUL1	ENSG00000055130
8945	BTRC	ENSG00000166167
3397	ID1	ENSG00000125968
2719	GPC3	ENSG00000147257
2705	GJB1	ENSG00000169562
6690	SPINK1	ENSG00000164266
51129	ANGPTL4	ENSG00000167772
3485	IGFBP2	ENSG00000115457
2626	GATA4	ENSG00000136574
1394	CRHR1	ENSG00000120088
3990	LIPC	ENSG00000166035
6262	RYR2	ENSG00000198626
57379	AICDA	ENSG00000111732
9575	CLOCK	ENSG00000134852
3939	LDHA	ENSG00000134333
23451	SF3B1	ENSG00000115524
54210	TREM1	ENSG00000124731
60674	GAS5	ENSG00000234741
4067	LYN	ENSG00000254087
3624	INHBA	ENSG00000122641
1378	CR1	ENSG00000203710
9232	PTTG1	ENSG00000164611
10062	NR1H3	ENSG00000025434
10419	PRMT5	ENSG00000100462
3178	HNRNPA1	ENSG00000135486
2623	GATA1	ENSG00000102145
9839	ZEB2	ENSG00000169554
655	BMP7	ENSG00000101144
3358	HTR2C	ENSG00000147246
406910	MIR125A	ENSG00000208008
5515	PPP2CA	ENSG00000113575
2624	GATA2	ENSG00000179348
3973	LHCGR	ENSG00000138039
10397	NDRG1	ENSG00000104419
100	ADA	ENSG00000196839
9971	NR1H4	ENSG00000012504
9131	AIFM1	ENSG00000156709
5972	REN	ENSG00000143839
6010	RHO	ENSG00000163914
6117	RPA1	ENSG00000132383
55600	ITLN1	ENSG00000179914
406971	MIR195	ENSG00000284112
2776	GNAQ	ENSG00000156052
10406	WFDC2	ENSG00000101443
5167	ENPP1	ENSG00000197594
5045	FURIN	ENSG00000140564
1812	DRD1	ENSG00000184845
546	ATRX	ENSG00000085224
1806	DPYD	ENSG00000188641
9112	MTA1	ENSG00000182979
27250	PDCD4	ENSG00000150593
84557	MAP1LC3A	ENSG00000101460
89	ACTN3	ENSG00000248746
5292	PIM1	ENSG00000137193
406996	MIR214	ENSG00000283844
7068	THRB	ENSG00000151090
5581	PRKCE	ENSG00000171132
6925	TCF4	ENSG00000196628
3663	IRF5	ENSG00000128604
2017	CTTN	ENSG00000085733
9173	IL1RL1	ENSG00000115602
6573	SLC19A1	ENSG00000173638
1269	CNR2	ENSG00000188822
3838	KPNA2	ENSG00000182481
9978	RBX1	ENSG00000100387
5901	RAN	ENSG00000132341
58	ACTA1	ENSG00000143632
208	AKT2	ENSG00000105221
6908	TBP	ENSG00000112592
1361	CPB2	ENSG00000080618
5744	PTHLH	ENSG00000087494
2120	ETV6	ENSG00000139083
468	ATF4	ENSG00000128272
961	CD47	ENSG00000196776
8850	KAT2B	ENSG00000114166
7337	UBE3A	ENSG00000114062
5037	PEBP1	ENSG00000089220
943	TNFRSF8	ENSG00000120949
641	BLM	ENSG00000197299
6775	STAT4	ENSG00000138378
2516	NR5A1	ENSG00000136931
5590	PRKCZ	ENSG00000067606
494324	MIR375	ENSG00000198973
7035	TFPI	ENSG00000003436
9076	CLDN1	ENSG00000163347
4361	MRE11	ENSG00000020922
5376	PMP22	ENSG00000109099
3190	HNRNPK	ENSG00000165119
5627	PROS1	ENSG00000184500
406942	MIR150	ENSG00000207782
467	ATF3	ENSG00000162772
409	ARRB2	ENSG00000141480
406988	MIR205	ENSG00000284485
1540	CYLD	ENSG00000083799
26762	HAVCR1	ENSG00000113249
710	SERPING1	ENSG00000149131
2081	ERN1	ENSG00000178607
1294	COL7A1	ENSG00000114270
56339	METTL3	ENSG00000165819
8826	IQGAP1	ENSG00000140575
2919	CXCL1	ENSG00000163739
2160	F11	ENSG00000088926
7010	TEK	ENSG00000120156
6548	SLC9A1	ENSG00000090020
9235	IL32	ENSG00000008517
2	A2M	ENSG00000175899
8350	H3C1	ENSG00000275714
3164	NR4A1	ENSG00000123358
5649	RELN	ENSG00000189056
488	ATP2A2	ENSG00000174437
326	AIRE	ENSG00000160224
578	BAK1	ENSG00000030110
79728	PALB2	ENSG00000083093
308	ANXA5	ENSG00000164111
3655	ITGA6	ENSG00000091409
975	CD81	ENSG00000110651
4734	NEDD4	ENSG00000069869
1435	CSF1	ENSG00000184371
5742	PTGS1	ENSG00000095303
5423	POLB	ENSG00000070501
6426	SRSF1	ENSG00000136450
2073	ERCC5	ENSG00000134899
1612	DAPK1	ENSG00000196730
5919	RARRES2	ENSG00000106538
2057	EPOR	ENSG00000187266
406928	MIR137	ENSG00000284202
5320	PLA2G2A	ENSG00000188257
7054	TH	ENSG00000180176
668	FOXL2	ENSG00000183770
6624	FSCN1	ENSG00000075618
4254	KITLG	ENSG00000049130
1604	CD55	ENSG00000196352
8772	FADD	ENSG00000168040
5829	PXN	ENSG00000089159
6683	SPAST	ENSG00000021574
4194	MDM4	ENSG00000198625
6446	SGK1	ENSG00000118515
6777	STAT5B	ENSG00000173757
6390	SDHB	ENSG00000117118
8792	TNFRSF11A	ENSG00000141655
2185	PTK2B	ENSG00000120899
4352	MPL	ENSG00000117400
7849	PAX8	ENSG00000125618
4015	LOX	ENSG00000113083
1072	CFL1	ENSG00000172757
2643	GCH1	ENSG00000131979
407029	MIR30A	ENSG00000207827
7082	TJP1	ENSG00000104067
1591	CYP24A1	ENSG00000019186
10155	TRIM28	ENSG00000130726
3276	PRMT1	ENSG00000126457
64805	P2RY12	ENSG00000169313
890	CCNA2	ENSG00000145386
51176	LEF1	ENSG00000138795
57007	ACKR3	ENSG00000144476
4162	MCAM	ENSG00000076706
6364	CCL20	ENSG00000115009
3691	ITGB4	ENSG00000132470
4853	NOTCH2	ENSG00000134250
7503	XIST	ENSG00000229807
10628	TXNIP	ENSG00000265972
2023	ENO1	ENSG00000074800
6007	RHD	ENSG00000187010
1436	CSF1R	ENSG00000182578
3572	IL6ST	ENSG00000134352
7070	THY1	ENSG00000154096
4317	MMP8	ENSG00000118113
1649	DDIT3	ENSG00000175197
1672	DEFB1	ENSG00000164825
407035	MIR31	ENSG00000199177
1500	CTNND1	ENSG00000198561
4179	CD46	ENSG00000117335
2264	FGFR4	ENSG00000160867
966	CD59	ENSG00000085063
1654	DDX3X	ENSG00000215301
10563	CXCL13	ENSG00000156234
3676	ITGA4	ENSG00000115232
7322	UBE2D2	ENSG00000131508
8989	TRPA1	ENSG00000104321
4747	NEFL	ENSG00000277586
727	C5	ENSG00000106804
1634	DCN	ENSG00000011465
8038	ADAM12	ENSG00000148848
7038	TG	ENSG00000042832
7323	UBE2D3	ENSG00000109332
43	ACHE	ENSG00000087085
5915	RARB	ENSG00000077092
406907	MIR124-1	ENSG00000284321
1616	DAXX	ENSG00000204209
6530	SLC6A2	ENSG00000103546
54822	TRPM7	ENSG00000092439
706	TSPO	ENSG00000100300
5245	PHB1	ENSG00000167085
2395	FXN	ENSG00000165060
1642	DDB1	ENSG00000167986
2169	FABP2	ENSG00000145384
2668	GDNF	ENSG00000168621
5573	PRKAR1A	ENSG00000108946
186	AGTR2	ENSG00000180772
1003	CDH5	ENSG00000179776
5196	PF4	ENSG00000163737
80381	CD276	ENSG00000103855
7184	HSP90B1	ENSG00000166598
991	CDC20	ENSG00000117399
7416	VDAC1	ENSG00000213585
7454	WAS	ENSG00000015285
1910	EDNRB	ENSG00000136160
407007	MIR222	ENSG00000207725
7248	TSC1	ENSG00000165699
2161	F12	ENSG00000131187
55107	ANO1	ENSG00000131620
3654	IRAK1	ENSG00000184216
9531	BAG3	ENSG00000151929
3099	HK2	ENSG00000159399
7439	BEST1	ENSG00000167995
10971	YWHAQ	ENSG00000134308
1028	CDKN1C	ENSG00000129757
760	CA2	ENSG00000104267
3965	LGALS9	ENSG00000168961
6335	SCN9A	ENSG00000169432
727897	MUC5B	ENSG00000117983
112744	IL17F	ENSG00000112116
2246	FGF1	ENSG00000113578
6500	SKP1	ENSG00000113558
5551	PRF1	ENSG00000180644
2660	MSTN	ENSG00000138379
406958	MIR182	ENSG00000207990
406987	MIR204	ENSG00000207935
5077	PAX3	ENSG00000135903
22933	SIRT2	ENSG00000068903
8742	TNFSF12	ENSG00000239697
4791	NFKB2	ENSG00000077150
2346	FOLH1	ENSG00000086205
7019	TFAM	ENSG00000108064
1861	TOR1A	ENSG00000136827
6663	SOX10	ENSG00000100146
10544	PROCR	ENSG00000101000
55000	TUG1	ENSG00000253352
9636	ISG15	ENSG00000187608
283	ANG	ENSG00000214274
3778	KCNMA1	ENSG00000156113
10892	MALT1	ENSG00000172175
3554	IL1R1	ENSG00000115594
7369	UMOD	ENSG00000169344
5052	PRDX1	ENSG00000117450
406932	MIR140	ENSG00000208017
2177	FANCD2	ENSG00000144554
10381	TUBB3	ENSG00000258947
406933	MIR141	ENSG00000207708
8140	SLC7A5	ENSG00000103257
7466	WFS1	ENSG00000109501
7531	YWHAE	ENSG00000108953
1978	EIF4EBP1	ENSG00000187840
1514	CTSL	ENSG00000135047
383	ARG1	ENSG00000118520
11168	PSIP1	ENSG00000164985
406934	MIR142	ENSG00000284353
688	KLF5	ENSG00000102554
1621	DBH	ENSG00000123454
4217	MAP3K5	ENSG00000197442
57506	MAVS	ENSG00000088888
1356	CP	ENSG00000047457
6688	SPI1	ENSG00000066336
80781	COL18A1	ENSG00000182871
928	CD9	ENSG00000010278
6890	TAP1	ENSG00000168394
9759	HDAC4	ENSG00000068024
6869	TACR1	ENSG00000115353
6659	SOX4	ENSG00000124766
2324	FLT4	ENSG00000037280
6348	CCL3	ENSG00000277632
3837	KPNB1	ENSG00000108424
10524	KAT5	ENSG00000172977
5725	PTBP1	ENSG00000011304
5144	PDE4D	ENSG00000113448
1138	CHRNA5	ENSG00000169684
6422	SFRP1	ENSG00000104332
3662	IRF4	ENSG00000137265
7039	TGFA	ENSG00000163235
406984	MIR200B	ENSG00000207730
246	ALOX15	ENSG00000161905
6607	SMN2	ENSG00000205571
2902	GRIN1	ENSG00000176884
150	ADRA2A	ENSG00000150594
7225	TRPC6	ENSG00000137672
7507	XPA	ENSG00000136936
51752	ERAP1	ENSG00000164307
5447	POR	ENSG00000127948
1843	DUSP1	ENSG00000120129
5311	PKD2	ENSG00000118762
407004	MIR22	ENSG00000283824
29128	UHRF1	ENSG00000276043
406973	MIR196A2	ENSG00000207924
4261	CIITA	ENSG00000179583
6653	SORL1	ENSG00000137642
406950	MIR16-1	ENSG00000208006
7166	TPH1	ENSG00000129167
2026	ENO2	ENSG00000111674
1392	CRH	ENSG00000147571
4864	NPC1	ENSG00000141458
4192	MDK	ENSG00000110492
1282	COL4A1	ENSG00000187498
8549	LGR5	ENSG00000139292
7471	WNT1	ENSG00000125084
51206	GP6	ENSG00000088053
59	ACTA2	ENSG00000107796
919	CD247	ENSG00000198821
406881	MIRLET7A1	ENSG00000199165
4085	MAD2L1	ENSG00000164109
3251	HPRT1	ENSG00000165704
1440	CSF3	ENSG00000108342
5321	PLA2G4A	ENSG00000116711
406989	MIR206	ENSG00000207604
9	NAT1	ENSG00000171428
5168	ENPP2	ENSG00000136960
3313	HSPA9	ENSG00000113013
1594	CYP27B1	ENSG00000111012
1513	CTSK	ENSG00000143387
7100	TLR5	ENSG00000187554
7299	TYR	ENSG00000077498
1915	EEF1A1	ENSG00000156508
5354	PLP1	ENSG00000123560
904	CCNT1	ENSG00000129315
624	BDKRB2	ENSG00000168398
572	BAD	ENSG00000002330
3732	CD82	ENSG00000085117
4287	ATXN3	ENSG00000066427
7014	TERF2	ENSG00000132604
6304	SATB1	ENSG00000182568
406940	MIR148A	ENSG00000199085
5978	REST	ENSG00000084093
3852	KRT5	ENSG00000186081
3976	LIF	ENSG00000128342
10257	ABCC4	ENSG00000125257
408	ARRB1	ENSG00000137486
7043	TGFB3	ENSG00000119699
156	GRK2	ENSG00000173020
4772	NFATC1	ENSG00000131196
1901	S1PR1	ENSG00000170989
3291	HSD11B2	ENSG00000176387
1981	EIF4G1	ENSG00000114867
1558	CYP2C8	ENSG00000138115
7448	VTN	ENSG00000109072
10133	OPTN	ENSG00000123240
55054	ATG16L1	ENSG00000085978
2237	FEN1	ENSG00000168496
1832	DSP	ENSG00000096696
9780	PIEZO1	ENSG00000103335
2621	GAS6	ENSG00000183087
374	AREG	ENSG00000109321
6566	SLC16A1	ENSG00000155380
8452	CUL3	ENSG00000036257
4599	MX1	ENSG00000157601
2213	FCGR2B	ENSG00000072694
1839	HBEGF	ENSG00000113070
3832	KIF11	ENSG00000138160
56616	DIABLO	ENSG00000184047
360	AQP3	ENSG00000165272
3664	IRF6	ENSG00000117595
653509	SFTPA1	ENSG00000122852
6616	SNAP25	ENSG00000132639
8648	NCOA1	ENSG00000084676
7173	TPO	ENSG00000115705
3181	HNRNPA2B1	ENSG00000122566
6528	SLC5A5	ENSG00000105641
7168	TPM1	ENSG00000140416
23327	NEDD4L	ENSG00000049759
23569	PADI4	ENSG00000159339
27086	FOXP1	ENSG00000114861
10392	NOD1	ENSG00000106100
2923	PDIA3	ENSG00000167004
1965	EIF2S1	ENSG00000134001
9968	MED12	ENSG00000184634
3567	IL5	ENSG00000113525
7020	TFAP2A	ENSG00000137203
6402	SELL	ENSG00000188404
3938	LCT	ENSG00000115850
6817	SULT1A1	ENSG00000196502
406948	MIR15A	ENSG00000283785
7251	TSG101	ENSG00000074319
5868	RAB5A	ENSG00000144566
3718	JAK3	ENSG00000105639
8473	OGT	ENSG00000147162
23705	CADM1	ENSG00000182985
7001	PRDX2	ENSG00000167815
382	ARF6	ENSG00000165527
6556	SLC11A1	ENSG00000018280
84062	DTNBP1	ENSG00000047579
4040	LRP6	ENSG00000070018
12	SERPINA3	ENSG00000196136
3482	IGF2R	ENSG00000197081
3326	HSP90AB1	ENSG00000096384
387715	ARMS2	ENSG00000254636
8660	IRS2	ENSG00000185950
2548	GAA	ENSG00000171298
580	BARD1	ENSG00000138376
2074	ERCC6	ENSG00000225830
8451	CUL4A	ENSG00000139842
6609	SMPD1	ENSG00000166311
3122	HLA-DRA	ENSG00000204287
6736	SRY	ENSG00000184895
780	DDR1	ENSG00000204580
169026	SLC30A8	ENSG00000164756
9611	NCOR1	ENSG00000141027
9368	NHERF1	ENSG00000109062
5020	OXT	ENSG00000101405
1409	CRYAA	ENSG00000160202
81	ACTN4	ENSG00000130402
4544	MTNR1B	ENSG00000134640
7518	XRCC4	ENSG00000152422
405	ARNT	ENSG00000143437
7187	TRAF3	ENSG00000131323
231	AKR1B1	ENSG00000085662
8741	TNFSF13	ENSG00000161955
2810	SFN	ENSG00000175793
2512	FTL	ENSG00000087086
6863	TAC1	ENSG00000006128
406911	MIR125B1	ENSG00000207971
79054	TRPM8	ENSG00000144481
1316	KLF6	ENSG00000067082
1311	COMP	ENSG00000105664
1462	VCAN	ENSG00000038427
5664	PSEN2	ENSG00000143801
9475	ROCK2	ENSG00000134318
330	BIRC3	ENSG00000023445
5644	PRSS1	ENSG00000204983
5216	PFN1	ENSG00000108518
7030	TFE3	ENSG00000068323
3920	LAMP2	ENSG00000005893
6098	ROS1	ENSG00000047936
5170	PDPK1	ENSG00000140992
6737	TRIM21	ENSG00000132109
3675	ITGA3	ENSG00000005884
6649	SOD3	ENSG00000109610
30009	TBX21	ENSG00000073861
8408	ULK1	ENSG00000177169
171023	ASXL1	ENSG00000171456
3753	KCNE1	ENSG00000180509
10919	EHMT2	ENSG00000204371
2122	MECOM	ENSG00000085276
6329	SCN4A	ENSG00000007314
3206	HOXA10	ENSG00000253293
5921	RASA1	ENSG00000145715
10644	IGF2BP2	ENSG00000073792
8797	TNFRSF10A	ENSG00000104689
6517	SLC2A4	ENSG00000181856
3351	HTR1B	ENSG00000135312
11082	ESM1	ENSG00000164283
1785	DNM2	ENSG00000079805
407024	MIR29B1	ENSG00000283797
1012	CDH13	ENSG00000140945
51311	TLR8	ENSG00000101916
5308	PITX2	ENSG00000164093
5079	PAX5	ENSG00000196092
942	CD86	ENSG00000114013
30061	SLC40A1	ENSG00000138449
10111	RAD50	ENSG00000113522
6654	SOS1	ENSG00000115904
57167	SALL4	ENSG00000101115
11132	CAPN10	ENSG00000142330
2903	GRIN2A	ENSG00000183454
1909	EDNRA	ENSG00000151617
4585	MUC4	ENSG00000145113
2215	FCGR3B	ENSG00000162747
100506658	OCLN	ENSG00000197822
1386	ATF2	ENSG00000115966
11009	IL24	ENSG00000162892
11156	PTP4A3	ENSG00000184489
79679	VTCN1	ENSG00000134258
4583	MUC2	ENSG00000198788
574411	MIR451A	ENSG00000284565
118	ADD1	ENSG00000087274
1398	CRK	ENSG00000167193
1137	CHRNA4	ENSG00000101204
7538	ZFP36	ENSG00000128016
1482	NKX2-5	ENSG00000183072
1859	DYRK1A	ENSG00000157540
7356	SCGB1A1	ENSG00000149021
85363	TRIM5	ENSG00000132256
27035	NOX1	ENSG00000007952
574501	MIR499A	ENSG00000207635
6929	TCF3	ENSG00000071564
58191	CXCL16	ENSG00000161921
6404	SELPLG	ENSG00000110876
2296	FOXC1	ENSG00000054598
6311	ATXN2	ENSG00000204842
329	BIRC2	ENSG00000110330
3156	HMGCR	ENSG00000113161
9451	EIF2AK3	ENSG00000172071
5445	PON2	ENSG00000105854
1213	CLTC	ENSG00000141367
9582	APOBEC3B	ENSG00000179750
4359	MPZ	ENSG00000158887
4929	NR4A2	ENSG00000153234
701	BUB1B	ENSG00000156970
9612	NCOR2	ENSG00000196498
538	ATP7A	ENSG00000165240
7409	VAV1	ENSG00000141968
26986	PABPC1	ENSG00000070756
3578	IL9	ENSG00000145839
1655	DDX5	ENSG00000108654
5584	PRKCI	ENSG00000163558
406941	MIR149	ENSG00000207611
5076	PAX2	ENSG00000075891
1287	COL4A5	ENSG00000188153
6752	SSTR2	ENSG00000180616
6319	SCD	ENSG00000099194
7529	YWHAB	ENSG00000166913
912	CD1D	ENSG00000158473
126	ADH1C	ENSG00000248144
406982	MIR20A	ENSG00000283762
406936	MIR144	ENSG00000283819
4129	MAOB	ENSG00000069535
8788	DLK1	ENSG00000185559
27113	BBC3	ENSG00000105327
10987	COPS5	ENSG00000121022
89780	WNT3A	ENSG00000154342
5395	PMS2	ENSG00000122512
3759	KCNJ2	ENSG00000123700
9423	NTN1	ENSG00000065320
3603	IL16	ENSG00000172349
2166	FAAH	ENSG00000117480
1660	DHX9	ENSG00000135829
51094	ADIPOR1	ENSG00000159346
10371	SEMA3A	ENSG00000075213
637	BID	ENSG00000015475
5451	POU2F1	ENSG00000143190
554	AVPR2	ENSG00000126895
3992	FADS1	ENSG00000149485
3811	KIR3DL1	ENSG00000167633
214	ALCAM	ENSG00000170017
3490	IGFBP7	ENSG00000163453
1460	CSNK2B	ENSG00000204435
406983	MIR200A	ENSG00000207607
2938	GSTA1	ENSG00000243955
5429	POLH	ENSG00000170734
10232	MSLN	ENSG00000102854
823	CAPN1	ENSG00000014216
4171	MCM2	ENSG00000073111
3708	ITPR1	ENSG00000150995
407050	MIR93	ENSG00000207757
3856	KRT8	ENSG00000170421
3785	KCNQ2	ENSG00000075043
6506	SLC1A2	ENSG00000110436
9564	BCAR1	ENSG00000050820
3589	IL11	ENSG00000095752
8312	AXIN1	ENSG00000103126
894	CCND2	ENSG00000118971
8291	DYSF	ENSG00000135636
4155	MBP	ENSG00000197971
821	CANX	ENSG00000127022
115004	CGAS	ENSG00000164430
407015	MIR26A1	ENSG00000199075
4283	CXCL9	ENSG00000138755
1445	CSK	ENSG00000103653
5499	PPP1CA	ENSG00000172531
3459	IFNGR1	ENSG00000027697
4016	LOXL1	ENSG00000129038
1890	TYMP	ENSG00000025708
80312	TET1	ENSG00000138336
406931	MIR139	ENSG00000272036
359	AQP2	ENSG00000167580
4925	NUCB2	ENSG00000070081
7033	TFF3	ENSG00000160180
2191	FAP	ENSG00000078098
9474	ATG5	ENSG00000057663
5587	PRKD1	ENSG00000184304
5598	MAPK7	ENSG00000166484
9966	TNFSF15	ENSG00000181634
2072	ERCC4	ENSG00000175595
5906	RAP1A	ENSG00000116473
3651	PDX1	ENSG00000139515
4321	MMP12	ENSG00000262406
941	CD80	ENSG00000121594
3931	LCAT	ENSG00000213398
27122	DKK3	ENSG00000050165
83737	ITCH	ENSG00000078747
7332	UBE2L3	ENSG00000185651
4086	SMAD1	ENSG00000170365
406	BMAL1	ENSG00000133794
476	ATP1A1	ENSG00000163399
7350	UCP1	ENSG00000109424
6418	SET	ENSG00000119335
639	PRDM1	ENSG00000057657
7827	NPHS2	ENSG00000116218
2627	GATA6	ENSG00000141448
664	BNIP3	ENSG00000176171
81631	MAP1LC3B	ENSG00000140941
10395	DLC1	ENSG00000164741
10657	KHDRBS1	ENSG00000121774
6595	SMARCA2	ENSG00000080503
190	NR0B1	ENSG00000169297
4547	MTTP	ENSG00000138823
3047	HBG1	ENSG00000213934
6721	SREBF2	ENSG00000198911
337	APOA4	ENSG00000110244
3184	HNRNPD	ENSG00000138668
3783	KCNN4	ENSG00000104783
1136	CHRNA3	ENSG00000080644
6520	SLC3A2	ENSG00000168003
8290	H3-4	ENSG00000168148
3428	IFI16	ENSG00000163565
10015	PDCD6IP	ENSG00000170248
2524	FUT2	ENSG00000176920
3304	HSPA1B	ENSG00000204388
7297	TYK2	ENSG00000105397
5524	PTPA	ENSG00000119383
6584	SLC22A5	ENSG00000197375
1739	DLG1	ENSG00000075711
54583	EGLN1	ENSG00000135766
57142	RTN4	ENSG00000115310
708	C1QBP	ENSG00000108561
406903	MIR10B	ENSG00000207744
7879	RAB7A	ENSG00000075785
51196	PLCE1	ENSG00000138193
29108	PYCARD	ENSG00000103490
721	C4B	ENSG00000224389
6337	SCNN1A	ENSG00000111319
7414	VCL	ENSG00000035403
967	CD63	ENSG00000135404
4773	NFATC2	ENSG00000101096
2532	ACKR1	ENSG00000213088
7226	TRPM2	ENSG00000142185
5244	ABCB4	ENSG00000005471
931	MS4A1	ENSG00000156738
2736	GLI2	ENSG00000074047
2209	FCGR1A	ENSG00000150337
7364	UGT2B7	ENSG00000171234
1520	CTSS	ENSG00000163131
720	C4A	ENSG00000244731
5618	PRLR	ENSG00000113494
317	APAF1	ENSG00000120868
10461	MERTK	ENSG00000153208
1760	DMPK	ENSG00000104936
22926	ATF6	ENSG00000118217
5230	PGK1	ENSG00000102144
6356	CCL11	ENSG00000172156
10642	IGF2BP1	ENSG00000159217
274	BIN1	ENSG00000136717
2646	GCKR	ENSG00000084734
7031	TFF1	ENSG00000160182
406995	MIR181A1	ENSG00000207759
5745	PTH1R	ENSG00000160801
3577	CXCR1	ENSG00000163464
2358	FPR2	ENSG00000171049
2030	SLC29A1	ENSG00000112759
2313	FLI1	ENSG00000151702
9415	FADS2	ENSG00000134824
3683	ITGAL	ENSG00000005844
4208	MEF2C	ENSG00000081189
2101	ESRRA	ENSG00000173153
7296	TXNRD1	ENSG00000198431
3416	IDE	ENSG00000119912
7942	TFEB	ENSG00000112561
4070	TACSTD2	ENSG00000184292
6559	SLC12A3	ENSG00000070915
2798	GNRHR	ENSG00000109163
6103	RPGR	ENSG00000156313
6427	SRSF2	ENSG00000161547
2495	FTH1	ENSG00000167996
6278	S100A7	ENSG00000143556
4478	MSN	ENSG00000147065
7980	TFPI2	ENSG00000105825
972	CD74	ENSG00000019582
2741	GLRA1	ENSG00000145888
7408	VASP	ENSG00000125753
1235	CCR6	ENSG00000112486
80332	ADAM33	ENSG00000149451
71	ACTG1	ENSG00000184009
10146	G3BP1	ENSG00000145907
3921	RPSA	ENSG00000168028
7220	TRPC1	ENSG00000144935
4176	MCM7	ENSG00000166508
406921	MIR132	ENSG00000267200
7498	XDH	ENSG00000158125
5976	UPF1	ENSG00000005007
3728	JUP	ENSG00000173801
54	ACP5	ENSG00000102575
953	ENTPD1	ENSG00000138185
3205	HOXA9	ENSG00000078399
368	ABCC6	ENSG00000091262
362	AQP5	ENSG00000161798
375	ARF1	ENSG00000143761
2739	GLO1	ENSG00000124767
57650	CIP2A	ENSG00000163507
8085	KMT2D	ENSG00000167548
1081	CGA	ENSG00000135346
57674	RNF213	ENSG00000173821
5008	OSM	ENSG00000099985
5350	PLN	ENSG00000198523
4486	MST1R	ENSG00000164078
26585	GREM1	ENSG00000166923
145264	SERPINA12	ENSG00000165953
8398	PLA2G6	ENSG00000184381
6351	CCL4	ENSG00000275302
1674	DES	ENSG00000175084
7913	DEK	ENSG00000124795
1131	CHRM3	ENSG00000133019
215	ABCD1	ENSG00000101986
8493	PPM1D	ENSG00000170836
56606	SLC2A9	ENSG00000109667
23657	SLC7A11	ENSG00000151012
407010	MIR23A	ENSG00000207980
2737	GLI3	ENSG00000106571
5588	PRKCQ	ENSG00000065675
5426	POLE	ENSG00000177084
10499	NCOA2	ENSG00000140396
3762	KCNJ5	ENSG00000120457
2271	FH	ENSG00000091483
112476	PRRT2	ENSG00000167371
6590	SLPI	ENSG00000124107
2875	GPT	ENSG00000167701
55908	ANGPTL8	ENSG00000130173
2002	ELK1	ENSG00000126767
7465	WEE1	ENSG00000166483
10000	AKT3	ENSG00000117020
346389	MACC1	ENSG00000183742
5734	PTGER4	ENSG00000171522
7272	TTK	ENSG00000112742
8929	PHOX2B	ENSG00000109132
7352	UCP3	ENSG00000175564
1180	CLCN1	ENSG00000188037
79577	CDC73	ENSG00000134371
1487	CTBP1	ENSG00000159692
840	CASP7	ENSG00000165806
1118	CHIT1	ENSG00000133063
7532	YWHAG	ENSG00000170027
5657	PRTN3	ENSG00000196415
2693	GHSR	ENSG00000121853
2168	FABP1	ENSG00000163586
6722	SRF	ENSG00000112658
4256	MGP	ENSG00000111341
4017	LOXL2	ENSG00000134013
4001	LMNB1	ENSG00000113368
4855	NOTCH4	ENSG00000204301
6891	TAP2	ENSG00000204267
3623	INHA	ENSG00000123999
7096	TLR1	ENSG00000174125
6272	SORT1	ENSG00000134243
4522	MTHFD1	ENSG00000100714
29102	DROSHA	ENSG00000113360
995	CDC25C	ENSG00000158402
5771	PTPN2	ENSG00000175354
6361	CCL17	ENSG00000102970
4487	MSX1	ENSG00000163132
6362	CCL18	ENSG00000275385
8000	PSCA	ENSG00000167653
91752	ZNF804A	ENSG00000170396
5291	PIK3CB	ENSG00000051382
4277	MICB	ENSG00000204516
629	CFB	ENSG00000243649
25942	SIN3A	ENSG00000169375
1719	DHFR	ENSG00000228716
2348	FOLR1	ENSG00000110195
23314	SATB2	ENSG00000119042
6439	SFTPB	ENSG00000168878
2175	FANCA	ENSG00000187741
1734	DIO2	ENSG00000211448
93986	FOXP2	ENSG00000128573
8434	RECK	ENSG00000122707
6095	RORA	ENSG00000069667
341	APOC1	ENSG00000130208
2050	EPHB4	ENSG00000196411
6392	SDHD	ENSG00000204370
5154	PDGFA	ENSG00000197461
8863	PER3	ENSG00000049246
2202	EFEMP1	ENSG00000115380
290	ANPEP	ENSG00000166825
3073	HEXA	ENSG00000213614
2303	FOXC2	ENSG00000176692
94	ACVRL1	ENSG00000139567
1399	CRKL	ENSG00000099942
1289	COL5A1	ENSG00000130635
8644	AKR1C3	ENSG00000196139
7292	TNFSF4	ENSG00000117586
5293	PIK3CD	ENSG00000171608
5601	MAPK9	ENSG00000050748
6283	S100A12	ENSG00000163221
1647	GADD45A	ENSG00000116717
6374	CXCL5	ENSG00000163735
3048	HBG2	ENSG00000196565
55636	CHD7	ENSG00000171316
3060	HCRT	ENSG00000161610
3145	HMBS	ENSG00000256269
9353	SLIT2	ENSG00000145147
5764	PTN	ENSG00000105894
6473	SHOX	ENSG00000185960
