cell_type,gene,num_hits,num_screens,gene_ensembl
Breast*,USP17L8,1,63,ENSG00000236125
Breast*,UXS1,1,63,ENSG00000115652
Breast*,VRK1,1,63,ENSG00000100749
Breast*,WDR20,1,63,ENSG00000140153
Breast*,WDR53,1,63,ENSG00000185798
Breast*,WDR73,1,63,ENSG00000177082
Breast*,XPO6,1,63,ENSG00000169180
Breast*,XRCC4,1,63,ENSG00000152422
Breast*,ZFP82,1,63,ENSG00000181007
Breast*,ZNF33A,1,63,ENSG00000189180
Breast*,ZNF433,1,63,ENSG00000197647
Breast*,ZNF587B,1,63,ENSG00000269343
Breast*,ZNF737,1,63,ENSG00000237440
Breast*,AFM,2,63,ENSG00000079557
Breast*,ALG1L,2,63,
Breast*,ANP32E,2,63,ENSG00000143401
Breast*,ASB11,2,63,ENSG00000165192
Breast*,C17orf82,2,63,
Breast*,CTAGE8,2,63,ENSG00000289604
Breast*,CYP24A1,2,63,ENSG00000019186
Breast*,ERBB2,2,63,ENSG00000141736
Breast*,ERBB3,2,63,ENSG00000065361
Breast*,ERGIC2,2,63,ENSG00000087502
Breast*,ESR1,2,63,ENSG00000091831
Breast*,ETS1,2,63,ENSG00000134954
Breast*,GOLGA6L10,2,63,ENSG00000278662
Breast*,GOLGA8N,2,63,ENSG00000232653
Breast*,HIST1H2AJ,2,63,
Breast*,HIST2H2AA4,2,63,
Breast*,HIST2H3D,2,63,
Breast*,IMPDH2,2,63,ENSG00000178035
Breast*,INO80C,2,63,ENSG00000153391
Breast*,ISCA1,2,63,ENSG00000135070
Breast*,KATNB1,2,63,ENSG00000140854
Breast*,KCTD10,2,63,ENSG00000110906
Breast*,KIRREL,2,63,
Breast*,LRRC37A3,2,63,ENSG00000176809
Breast*,NAMPT,2,63,ENSG00000105835
Breast*,NBPF1,2,63,ENSG00000219481
Breast*,NDUFC2-KCTD14,2,63,ENSG00000259112
Breast*,NF2,2,63,ENSG00000186575
Breast*,PECAM1,2,63,ENSG00000261371
Breast*,PIBF1,2,63,ENSG00000083535
Breast*,PPM1D,2,63,ENSG00000170836
Breast*,RPL13A,2,63,ENSG00000142541
Breast*,RPS17,2,63,ENSG00000182774
Breast*,RRAGC,2,63,ENSG00000116954
Breast*,SLC7A5,2,63,ENSG00000103257
Breast*,SPATA31A7,2,63,ENSG00000276040
Breast*,STX4,2,63,ENSG00000103496
Breast*,SULT1A4,2,63,ENSG00000213648
Breast*,TLCD1,2,63,ENSG00000160606
Breast*,TNFRSF13C,2,63,ENSG00000159958
Breast*,VPS4A,2,63,ENSG00000132612
Breast*,WDR59,2,63,ENSG00000103091
Breast*,CEP76,3,63,ENSG00000101624
Breast*,FTH1,3,63,ENSG00000167996
Breast*,GATA3,3,63,ENSG00000107485
Breast*,HIST2H2BE,3,63,
Breast*,HIST2H4B,3,63,
Breast*,NPM1,3,63,ENSG00000181163
Breast*,PARD6B,3,63,ENSG00000124171
Breast*,PPIAL4F,3,63,ENSG00000279782
Breast*,PRAMEF5,3,63,ENSG00000270601
Breast*,REXO1L1P,3,63,
Breast*,SKAP2,3,63,ENSG00000005020
Breast*,GPX4,4,63,ENSG00000167468
Breast*,HIST2H2BF,4,63,
Breast*,TFAP2C,4,63,ENSG00000087510
Breast*,TYMS,4,63,ENSG00000176890
Breast*,WASHC1,4,63,ENSG00000181404
Breast*,HIST2H3A,5,63,
Breast*,SNRPB2,5,63,ENSG00000125870
Breast*,TBC1D3F,5,63,ENSG00000275954
Breast*,SCAP,6,63,ENSG00000114650
Breast*,EIF3CL,7,63,ENSG00000184110
Breast*,GYPE,7,63,ENSG00000197465
Breast*,FOXA1,8,63,ENSG00000129514
Breast*,LCE1E,9,63,ENSG00000186226
Breast*,TBC1D3H,11,63,ENSG00000274226
Breast*,RPSA,12,63,ENSG00000168028
Breast*,FAM86B1,13,63,ENSG00000186523
Breast*,RPL21,16,63,ENSG00000122026
Breast*,NPIPA5,18,63,ENSG00000183793
Breast*,BCL2L2-PABPN1,22,63,ENSG00000258643
Breast*,POLR2J,23,63,ENSG00000005075
Breast*,RGPD6,24,63,ENSG00000183054
Breast*,TBC1D3C,26,63,ENSG00000274611
Breast*,POLR2A,40,63,ENSG00000181222
Breast-Glandular,ACVR2A,1,28,ENSG00000121989
Breast-Glandular,AP1S2,1,28,ENSG00000182287
Breast-Glandular,BCAS1,1,28,ENSG00000064787
Breast-Glandular,BCAS3,1,28,ENSG00000141376
Breast-Glandular,BOLA2B,1,28,ENSG00000169627
Breast-Glandular,C1orf56,1,28,ENSG00000143443
Breast-Glandular,CCDC74A,1,28,ENSG00000163040
Breast-Glandular,CYC1,1,28,ENSG00000179091
Breast-Glandular,DEFB114,1,28,ENSG00000177684
Breast-Glandular,DET1,1,28,ENSG00000140543
Breast-Glandular,ERBB2,1,28,ENSG00000141736
Breast-Glandular,ERGIC2,1,28,ENSG00000087502
Breast-Glandular,FGFR2,1,28,ENSG00000066468
Breast-Glandular,GOLGA6L10,1,28,ENSG00000278662
Breast-Glandular,GPER1,1,28,ENSG00000164850
Breast-Glandular,H3F3B,1,28,
Breast-Glandular,HIST2H2BF,1,28,
Breast-Glandular,HIST2H3D,1,28,
Breast-Glandular,IDH3A,1,28,ENSG00000166411
Breast-Glandular,IMPDH2,1,28,ENSG00000178035
Breast-Glandular,INO80C,1,28,ENSG00000153391
Breast-Glandular,KNTC1,1,28,ENSG00000184445
Breast-Glandular,LMX1B,1,28,ENSG00000136944
Breast-Glandular,LRRC37A3,1,28,ENSG00000176809
Breast-Glandular,METTL2A,1,28,ENSG00000087995
Breast-Glandular,MPO,1,28,ENSG00000005381
Breast-Glandular,NBPF1,1,28,ENSG00000219481
Breast-Glandular,NBPF4,1,28,ENSG00000196427
Breast-Glandular,NCOA3,1,28,ENSG00000124151
Breast-Glandular,NUDT4,1,28,ENSG00000173598
Breast-Glandular,PFDN4,1,28,ENSG00000101132
Breast-Glandular,POTEM,1,28,ENSG00000222036
Breast-Glandular,PRAMEF5,1,28,ENSG00000270601
Breast-Glandular,PRAMEF6,1,28,ENSG00000232423
Breast-Glandular,PROCA1,1,28,ENSG00000167525
Breast-Glandular,PTAR1,1,28,ENSG00000188647
Breast-Glandular,PTPN22,1,28,ENSG00000134242
Breast-Glandular,RASA4B,1,28,ENSG00000170667
Breast-Glandular,RPL13A,1,28,ENSG00000142541
Breast-Glandular,RPS17,1,28,ENSG00000182774
Breast-Glandular,RRAGA,1,28,ENSG00000155876
Breast-Glandular,RRAGC,1,28,ENSG00000116954
Breast-Glandular,SCAP,1,28,ENSG00000114650
Breast-Glandular,SEPHS2,1,28,ENSG00000179918
Breast-Glandular,SLC25A24,1,28,ENSG00000085491
Breast-Glandular,SLC7A5,1,28,ENSG00000103257
Breast-Glandular,SNAP23,1,28,ENSG00000092531
Breast-Glandular,TBC1D3F,1,28,ENSG00000275954
Breast-Glandular,TBX2,1,28,ENSG00000121068
Breast-Glandular,TFAP2C,1,28,ENSG00000087510
Breast-Glandular,TMA7,1,28,ENSG00000232112
Breast-Glandular,TMEM183B,1,28,
Breast-Glandular,TMEM94,1,28,ENSG00000177728
Breast-Glandular,TNFAIP8L2-SCNM1,1,28,ENSG00000163156
Breast-Glandular,TOMM70,1,28,ENSG00000154174
Breast-Glandular,TYMS,1,28,ENSG00000176890
Breast-Glandular,UBA6,1,28,ENSG00000033178
Breast-Glandular,WDR59,1,28,ENSG00000103091
Breast-Glandular,WDR73,1,28,ENSG00000177082
Breast-Glandular,ANP32E,2,28,ENSG00000143401
Breast-Glandular,C17orf82,2,28,
Breast-Glandular,CYP24A1,2,28,ENSG00000019186
Breast-Glandular,EIF3CL,2,28,ENSG00000184110
Breast-Glandular,ERBB3,2,28,ENSG00000065361
Breast-Glandular,FTH1,2,28,ENSG00000167996
Breast-Glandular,GATA3,2,28,ENSG00000107485
Breast-Glandular,HIST1H2AJ,2,28,
Breast-Glandular,HIST2H2AA4,2,28,
Breast-Glandular,HIST2H3A,2,28,
Breast-Glandular,HIST2H4B,2,28,
Breast-Glandular,ISCA1,2,28,ENSG00000135070
Breast-Glandular,KATNB1,2,28,ENSG00000140854
Breast-Glandular,NAMPT,2,28,ENSG00000105835
Breast-Glandular,NDUFC2-KCTD14,2,28,ENSG00000259112
Breast-Glandular,PECAM1,2,28,ENSG00000261371
Breast-Glandular,PPIAL4F,2,28,ENSG00000279782
Breast-Glandular,PPM1D,2,28,ENSG00000170836
Breast-Glandular,REXO1L1P,2,28,
Breast-Glandular,SKAP2,2,28,ENSG00000005020
Breast-Glandular,STX4,2,28,ENSG00000103496
Breast-Glandular,SULT1A4,2,28,ENSG00000213648
Breast-Glandular,TLCD1,2,28,ENSG00000160606
Breast-Glandular,VPS4A,2,28,ENSG00000132612
Breast-Glandular,WASHC1,2,28,ENSG00000181404
Breast-Glandular,GPX4,3,28,ENSG00000167468
Breast-Glandular,GYPE,3,28,ENSG00000197465
Breast-Glandular,HIST2H2BE,3,28,
Breast-Glandular,NPM1,3,28,ENSG00000181163
Breast-Glandular,PARD6B,3,28,ENSG00000124171
Breast-Glandular,SNRPB2,3,28,ENSG00000125870
Breast-Glandular,LCE1E,4,28,ENSG00000186226
Breast-Glandular,TBC1D3H,4,28,ENSG00000274226
Breast-Glandular,RPSA,5,28,ENSG00000168028
Breast-Glandular,FOXA1,6,28,ENSG00000129514
Breast-Glandular,FAM86B1,8,28,ENSG00000186523
Breast-Glandular,POLR2J,9,28,ENSG00000005075
Breast-Glandular,RPL21,11,28,ENSG00000122026
Breast-Glandular,NPIPA5,12,28,ENSG00000183793
Breast-Glandular,TBC1D3C,12,28,ENSG00000274611
Breast-Glandular,RGPD6,13,28,ENSG00000183054
Breast-Glandular,BCL2L2-PABPN1,14,28,ENSG00000258643
Breast-Glandular,POLR2A,20,28,ENSG00000181222
Breast-Squamous,EIF3CL,1,2,ENSG00000184110
Breast-Squamous,LCE1E,1,2,ENSG00000186226
Breast-Squamous,PLA2G10,1,2,ENSG00000069764
Breast-Squamous,POLR2J,1,2,ENSG00000005075
Breast-Squamous,RGPD6,1,2,ENSG00000183054
Breast-Squamous,RPL21,1,2,ENSG00000122026
Breast-Squamous,RPSA,1,2,ENSG00000168028
Breast-Squamous,SCAP,1,2,ENSG00000114650
Breast-Squamous,SNRPB2,1,2,ENSG00000125870
Breast-Squamous,TBC1D3C,1,2,ENSG00000274611
Breast-Squamous,TBC1D3F,1,2,ENSG00000275954
Breast-Squamous,POLR2A,2,2,ENSG00000181222
Cervix-Glandular,CRTC3,1,3,ENSG00000140577
Cervix-Glandular,CYC1,1,3,ENSG00000179091
Cervix-Glandular,DHX30,1,3,ENSG00000132153
Cervix-Glandular,PDE12,1,3,ENSG00000174840
Cervix-Glandular,PGP,1,3,ENSG00000184207
Cervix-Glandular,POLR2A,1,3,ENSG00000181222
Cervix-Glandular,TERF2,1,3,ENSG00000132604
Cervix-Glandular,ZER1,1,3,ENSG00000160445
Cervix-Glandular,ADSS,2,3,
Cervix-Glandular,CCS,2,3,ENSG00000173992
Cervix-Glandular,COX11,2,3,ENSG00000166260
Cervix-Glandular,HDAC8,2,3,ENSG00000147099
Cervix-Glandular,HSD17B12,2,3,ENSG00000149084
Cervix-Glandular,MPI,2,3,ENSG00000178802
Cervix-Glandular,MRPS26,2,3,ENSG00000125901
Cervix-Glandular,RBFA,2,3,ENSG00000101546
Cervix-Glandular,SETD1B,2,3,ENSG00000139718
Cervix-Glandular,SRM,2,3,ENSG00000116649
Cervix-Glandular,TOE1,2,3,ENSG00000132773
Cervix-Glandular,TYMS,2,3,ENSG00000176890
Cervix-Glandular,UHRF1,2,3,ENSG00000276043
Cervix-Glandular,UNC45A,2,3,ENSG00000140553
Cervix-Glandular,YAE1D1,2,3,
Connective,AFM,1,10,ENSG00000079557
Connective,ALG1L,1,10,
Connective,ARHGAP1,1,10,ENSG00000175220
Connective,ASH2L,1,10,ENSG00000129691
Connective,BCL2L2-PABPN1,1,10,ENSG00000258643
Connective,CENPP,1,10,ENSG00000188312
Connective,CLEC18C,1,10,ENSG00000157335
Connective,CTAGE8,1,10,ENSG00000289604
Connective,CYB5B,1,10,ENSG00000103018
Connective,ECSIT,1,10,ENSG00000130159
Connective,FAM86B1,1,10,ENSG00000186523
Connective,GBGT1,1,10,ENSG00000148288
Connective,GLRX3,1,10,ENSG00000108010
Connective,GOLGA8N,1,10,ENSG00000232653
Connective,GPX4,1,10,ENSG00000167468
Connective,HIST1H2AJ,1,10,
Connective,KIF18B,1,10,ENSG00000186185
Connective,LIN37,1,10,ENSG00000267796
Connective,NDUFA13,1,10,ENSG00000186010
Connective,NDUFA2,1,10,ENSG00000131495
Connective,NDUFS7,1,10,ENSG00000115286
Connective,NGRN,1,10,ENSG00000182768
Connective,NPIPA5,1,10,ENSG00000183793
Connective,OXSM,1,10,ENSG00000151093
Connective,PLGLB2,1,10,ENSG00000125551
Connective,RGPD6,1,10,ENSG00000183054
Connective,RPP25L,1,10,ENSG00000164967
Connective,RPSA,1,10,ENSG00000168028
Connective,SPATA31A7,1,10,ENSG00000276040
Connective,TBC1D3H,1,10,ENSG00000274226
Connective,TNFRSF13C,1,10,ENSG00000159958
Connective,TRIR,1,10,ENSG00000123144
Connective,TWNK,1,10,ENSG00000107815
Connective,WDR59,1,10,ENSG00000103091
Connective,XPR1,1,10,ENSG00000143324
Connective,ZFP82,1,10,ENSG00000181007
Connective,HIST2H3A,2,10,
Connective,RPL13A,2,10,ENSG00000142541
Connective,POLR2J,4,10,ENSG00000005075
Connective,POLR2A,5,10,ENSG00000181222
Connective,TBC1D3C,5,10,ENSG00000274611
Embryonic,ACSM1,1,1,ENSG00000166743
Embryonic,AKR1A1,1,1,ENSG00000117448
Embryonic,ARHGEF19,1,1,ENSG00000142632
Embryonic,ARSE,1,1,
Embryonic,BATF,1,1,ENSG00000156127
Embryonic,CCDC58,1,1,
Embryonic,CCDC73,1,1,ENSG00000186714
Embryonic,CCDC90B,1,1,ENSG00000137500
Embryonic,CHKA,1,1,ENSG00000110721
Embryonic,CXCR3,1,1,ENSG00000186810
Embryonic,EID1,1,1,ENSG00000255302
Embryonic,ELOVL2,1,1,ENSG00000197977
Embryonic,FAM185A,1,1,ENSG00000222011
Embryonic,FJX1,1,1,ENSG00000179431
Embryonic,HMGN1,1,1,ENSG00000205581
Embryonic,HMGN4,1,1,ENSG00000182952
Embryonic,ICOS,1,1,ENSG00000163600
Embryonic,IGFN1,1,1,ENSG00000163395
Embryonic,IPO4,1,1,ENSG00000196497
Embryonic,JAG2,1,1,ENSG00000184916
Embryonic,JAKMIP1,1,1,ENSG00000152969
Embryonic,KBTBD11,1,1,ENSG00000176595
Embryonic,KRT82,1,1,ENSG00000161850
Embryonic,KRTAP1131,1,1,
Embryonic,LCE3E,1,1,ENSG00000185966
Embryonic,LRRC37A3,1,1,ENSG00000176809
Embryonic,MFSD2A,1,1,ENSG00000168389
Embryonic,MTA3,1,1,ENSG00000057935
Embryonic,MTMR1,1,1,ENSG00000063601
Embryonic,NBR1,1,1,ENSG00000188554
Embryonic,NEUROG1,1,1,ENSG00000181965
Embryonic,OCM,1,1,ENSG00000122543
Embryonic,OR51V1,1,1,ENSG00000176742
Embryonic,OR5AR1,1,1,ENSG00000172459
Embryonic,OVGP1,1,1,ENSG00000085465
Embryonic,PCDHB1,1,1,ENSG00000171815
Embryonic,PFDN4,1,1,ENSG00000101132
Embryonic,PKD1,1,1,ENSG00000008710
Embryonic,PKN3,1,1,ENSG00000160447
Embryonic,PLAC9,1,1,ENSG00000189129
Embryonic,POLR2J,1,1,ENSG00000005075
Embryonic,PRNP,1,1,ENSG00000171867
Embryonic,RAMP2,1,1,ENSG00000131477
Embryonic,RBMXL2,1,1,ENSG00000170748
Embryonic,RIMBP3B,1,1,ENSG00000274600
Embryonic,RRP1B,1,1,ENSG00000160208
Embryonic,SPHAR,1,1,
Embryonic,SUMO1,1,1,ENSG00000116030
Embryonic,TMEM144,1,1,ENSG00000164124
Embryonic,TMEM52,1,1,ENSG00000178821
Embryonic,TP53TG5,1,1,ENSG00000124251
Embryonic,TTLL4,1,1,ENSG00000135912
Embryonic,VOPP1,1,1,ENSG00000154978
Embryonic,WDR83OS,1,1,ENSG00000105583
Embryonic,XPA,1,1,ENSG00000136936
Embryonic,XYLT1,1,1,ENSG00000103489
Embryonic,ZBTB39,1,1,ENSG00000166860
Embryonic,ZNF524,1,1,ENSG00000171443
Embryonic,ZSCAN18,1,1,ENSG00000121413
Embryonic*,ACSM1,1,22,ENSG00000166743
Embryonic*,ADRM1,1,22,ENSG00000130706
Embryonic*,AKR1A1,1,22,ENSG00000117448
Embryonic*,ANKRD11,1,22,ENSG00000167522
Embryonic*,ARHGEF19,1,22,ENSG00000142632
Embryonic*,ARSE,1,22,
Embryonic*,ASH2L,1,22,ENSG00000129691
Embryonic*,BATF,1,22,ENSG00000156127
Embryonic*,BSG,1,22,ENSG00000172270
Embryonic*,C16orf72,1,22,
Embryonic*,C7orf26,1,22,
Embryonic*,CBX2,1,22,ENSG00000173894
Embryonic*,CCDC58,1,22,
Embryonic*,CCDC73,1,22,ENSG00000186714
Embryonic*,CCDC90B,1,22,ENSG00000137500
Embryonic*,CHKA,1,22,ENSG00000110721
Embryonic*,CNNM3,1,22,ENSG00000168763
Embryonic*,COA6,1,22,ENSG00000168275
Embryonic*,COA7,1,22,ENSG00000162377
Embryonic*,CPOX,1,22,ENSG00000080819
Embryonic*,CROCC,1,22,ENSG00000058453
Embryonic*,CXCR3,1,22,ENSG00000186810
Embryonic*,DNLZ,1,22,ENSG00000213221
Embryonic*,EID1,1,22,ENSG00000255302
Embryonic*,EIF3L,1,22,ENSG00000100129
Embryonic*,ELOVL2,1,22,ENSG00000197977
Embryonic*,FAM185A,1,22,ENSG00000222011
Embryonic*,FAM213A,1,22,
Embryonic*,FANCD2,1,22,ENSG00000144554
Embryonic*,FDFT1,1,22,ENSG00000079459
Embryonic*,FJX1,1,22,ENSG00000179431
Embryonic*,FKBPL,1,22,ENSG00000204315
Embryonic*,GTPBP8,1,22,ENSG00000163607
Embryonic*,HMGN1,1,22,ENSG00000205581
Embryonic*,HMGN4,1,22,ENSG00000182952
Embryonic*,ICOS,1,22,ENSG00000163600
Embryonic*,IGFN1,1,22,ENSG00000163395
Embryonic*,JAG2,1,22,ENSG00000184916
Embryonic*,JAKMIP1,1,22,ENSG00000152969
Embryonic*,KAT2A,1,22,ENSG00000108773
Embryonic*,KBTBD11,1,22,ENSG00000176595
Embryonic*,KRT82,1,22,ENSG00000161850
Embryonic*,KRTAP1131,1,22,
Embryonic*,LCE3E,1,22,ENSG00000185966
Embryonic*,LCN8,1,22,ENSG00000204001
Embryonic*,LRRC37A3,1,22,ENSG00000176809
Embryonic*,MAD1L1,1,22,ENSG00000002822
Embryonic*,MCM9,1,22,ENSG00000111877
Embryonic*,MFSD2A,1,22,ENSG00000168389
Embryonic*,MSMO1,1,22,ENSG00000052802
Embryonic*,MTA3,1,22,ENSG00000057935
Embryonic*,MTFMT,1,22,ENSG00000103707
Embryonic*,MTMR1,1,22,ENSG00000063601
Embryonic*,NBR1,1,22,ENSG00000188554
Embryonic*,NEUROG1,1,22,ENSG00000181965
Embryonic*,OCM,1,22,ENSG00000122543
Embryonic*,OR51V1,1,22,ENSG00000176742
Embryonic*,OR5AR1,1,22,ENSG00000172459
Embryonic*,OVGP1,1,22,ENSG00000085465
Embryonic*,PCDHB1,1,22,ENSG00000171815
Embryonic*,PEX26,1,22,ENSG00000215193
Embryonic*,PFDN4,1,22,ENSG00000101132
Embryonic*,PITPNB,1,22,ENSG00000180957
Embryonic*,PKD1,1,22,ENSG00000008710
Embryonic*,PKN3,1,22,ENSG00000160447
Embryonic*,PLAC9,1,22,ENSG00000189129
Embryonic*,PNKP,1,22,ENSG00000039650
Embryonic*,POLR2J3,1,22,ENSG00000285437
Embryonic*,PPIH,1,22,ENSG00000171960
Embryonic*,PRNP,1,22,ENSG00000171867
Embryonic*,PTBP1,1,22,ENSG00000011304
Embryonic*,PositiveControl,1,22,
Embryonic*,RAD51B,1,22,ENSG00000182185
Embryonic*,RAMP2,1,22,ENSG00000131477
Embryonic*,RBMXL2,1,22,ENSG00000170748
Embryonic*,RERE,1,22,ENSG00000142599
Embryonic*,RIMBP3B,1,22,ENSG00000274600
Embryonic*,RNH1,1,22,ENSG00000023191
Embryonic*,RRP1B,1,22,ENSG00000160208
Embryonic*,SCAF1,1,22,ENSG00000126461
Embryonic*,SEC23IP,1,22,ENSG00000107651
Embryonic*,SPHAR,1,22,
Embryonic*,SUMO1,1,22,ENSG00000116030
Embryonic*,TBC1D3B,1,22,ENSG00000274808
Embryonic*,TERF2,1,22,ENSG00000132604
Embryonic*,TGM1,1,22,ENSG00000092295
Embryonic*,TMCO6,1,22,ENSG00000113119
Embryonic*,TMEM144,1,22,ENSG00000164124
Embryonic*,TMEM214,1,22,ENSG00000119777
Embryonic*,TMEM52,1,22,ENSG00000178821
Embryonic*,TNPO1,1,22,ENSG00000083312
Embryonic*,TOR1AIP2,1,22,ENSG00000169905
Embryonic*,TP53TG5,1,22,ENSG00000124251
Embryonic*,TTLL4,1,22,ENSG00000135912
Embryonic*,TUB,1,22,ENSG00000166402
Embryonic*,TXNRD1,1,22,ENSG00000198431
Embryonic*,VOPP1,1,22,ENSG00000154978
Embryonic*,WAPL,1,22,ENSG00000062650
Embryonic*,WDR83OS,1,22,ENSG00000105583
Embryonic*,XPA,1,22,ENSG00000136936
Embryonic*,XYLT1,1,22,ENSG00000103489
Embryonic*,YBEY,1,22,ENSG00000182362
Embryonic*,YTHDF2,1,22,ENSG00000198492
Embryonic*,ZBTB39,1,22,ENSG00000166860
Embryonic*,ZNF524,1,22,ENSG00000171443
Embryonic*,ZSCAN18,1,22,ENSG00000121413
Embryonic*,C14orf80,2,22,
Embryonic*,EGFR,2,22,ENSG00000146648
Embryonic*,FARS2,2,22,ENSG00000145982
Embryonic*,IL6ST,2,22,ENSG00000134352
Embryonic*,IPO4,2,22,ENSG00000196497
Embryonic*,KATNB1,2,22,ENSG00000140854
Embryonic*,KIF2A,2,22,ENSG00000068796
Embryonic*,KNTC1,2,22,ENSG00000184445
Embryonic*,LCN10,2,22,ENSG00000187922
Embryonic*,MRM2,2,22,ENSG00000122687
Embryonic*,PLEKHA5,2,22,ENSG00000052126
Embryonic*,POLR2J,2,22,ENSG00000005075
Embryonic*,RAB10,2,22,ENSG00000084733
Embryonic*,RIC8A,2,22,ENSG00000177963
Embryonic*,SNAP47,2,22,ENSG00000143740
Embryonic*,SPECC1,2,22,ENSG00000128487
Embryonic*,TRIM37,2,22,ENSG00000108395
Embryonic*,UACA,2,22,ENSG00000137831
Embryonic*,DSCC1,3,22,ENSG00000136982
Embryonic*,EFR3A,3,22,ENSG00000132294
Embryonic*,FAAP100,3,22,ENSG00000185504
Embryonic*,IGF1R,3,22,ENSG00000140443
Embryonic*,NDUFA13,3,22,ENSG00000186010
Embryonic*,RAP2C,3,22,ENSG00000123728
Embryonic*,RPP25L,3,22,ENSG00000164967
Embryonic*,SLC6A15,3,22,ENSG00000072041
Embryonic*,STAG2,3,22,ENSG00000101972
Embryonic*,TMED8,3,22,ENSG00000100580
Embryonic*,TRIT1,3,22,ENSG00000043514
Embryonic*,ATP5O,4,22,
Embryonic*,DRD5,6,22,ENSG00000169676
Embryonic*,POLG2,6,22,ENSG00000256525
Embryonic*,TWNK,6,22,ENSG00000107815
Embryonic*,MRPL13,7,22,ENSG00000172172
Embryonic*,NXT1,10,22,ENSG00000132661
Embryonic*,DOLK,11,22,ENSG00000175283
Embryonic*,RPSA,11,22,ENSG00000168028
Embryonic*,IBA57,14,22,ENSG00000181873
Embryonic-Kidney,BSG,1,20,ENSG00000172270
Embryonic-Kidney,CNNM3,1,20,ENSG00000168763
Embryonic-Kidney,COA6,1,20,ENSG00000168275
Embryonic-Kidney,COA7,1,20,ENSG00000162377
Embryonic-Kidney,CPOX,1,20,ENSG00000080819
Embryonic-Kidney,DNLZ,1,20,ENSG00000213221
Embryonic-Kidney,FAM213A,1,20,
Embryonic-Kidney,FARS2,1,20,ENSG00000145982
Embryonic-Kidney,GTPBP8,1,20,ENSG00000163607
Embryonic-Kidney,LCN8,1,20,ENSG00000204001
Embryonic-Kidney,MTFMT,1,20,ENSG00000103707
Embryonic-Kidney,PPIH,1,20,ENSG00000171960
Embryonic-Kidney,PositiveControl,1,20,
Embryonic-Kidney,RAD51B,1,20,ENSG00000182185
Embryonic-Kidney,RERE,1,20,ENSG00000142599
Embryonic-Kidney,SEC23IP,1,20,ENSG00000107651
Embryonic-Kidney,TGM1,1,20,ENSG00000092295
Embryonic-Kidney,TMCO6,1,20,ENSG00000113119
Embryonic-Kidney,TMEM214,1,20,ENSG00000119777
Embryonic-Kidney,TNPO1,1,20,ENSG00000083312
Embryonic-Kidney,TOR1AIP2,1,20,ENSG00000169905
Embryonic-Kidney,TUB,1,20,ENSG00000166402
Embryonic-Kidney,WAPL,1,20,ENSG00000062650
Embryonic-Kidney,YBEY,1,20,ENSG00000182362
Embryonic-Kidney,YTHDF2,1,20,ENSG00000198492
Embryonic-Kidney,C14orf80,2,20,
Embryonic-Kidney,EGFR,2,20,ENSG00000146648
Embryonic-Kidney,IL6ST,2,20,ENSG00000134352
Embryonic-Kidney,KATNB1,2,20,ENSG00000140854
Embryonic-Kidney,KIF2A,2,20,ENSG00000068796
Embryonic-Kidney,KNTC1,2,20,ENSG00000184445
Embryonic-Kidney,LCN10,2,20,ENSG00000187922
Embryonic-Kidney,MRM2,2,20,ENSG00000122687
Embryonic-Kidney,PLEKHA5,2,20,ENSG00000052126
Embryonic-Kidney,RAB10,2,20,ENSG00000084733
Embryonic-Kidney,RIC8A,2,20,ENSG00000177963
Embryonic-Kidney,SNAP47,2,20,ENSG00000143740
Embryonic-Kidney,SPECC1,2,20,ENSG00000128487
Embryonic-Kidney,TRIM37,2,20,ENSG00000108395
Embryonic-Kidney,UACA,2,20,ENSG00000137831
Embryonic-Kidney,ATP5O,3,20,
Embryonic-Kidney,DSCC1,3,20,ENSG00000136982
Embryonic-Kidney,EFR3A,3,20,ENSG00000132294
Embryonic-Kidney,FAAP100,3,20,ENSG00000185504
Embryonic-Kidney,IGF1R,3,20,ENSG00000140443
Embryonic-Kidney,NDUFA13,3,20,ENSG00000186010
Embryonic-Kidney,RAP2C,3,20,ENSG00000123728
Embryonic-Kidney,RPP25L,3,20,ENSG00000164967
Embryonic-Kidney,SLC6A15,3,20,ENSG00000072041
Embryonic-Kidney,STAG2,3,20,ENSG00000101972
Embryonic-Kidney,TMED8,3,20,ENSG00000100580
Embryonic-Kidney,TRIT1,3,20,ENSG00000043514
Embryonic-Kidney,DRD5,6,20,ENSG00000169676
Embryonic-Kidney,POLG2,6,20,ENSG00000256525
Embryonic-Kidney,TWNK,6,20,ENSG00000107815
Embryonic-Kidney,MRPL13,7,20,ENSG00000172172
Embryonic-Kidney,NXT1,10,20,ENSG00000132661
Embryonic-Kidney,DOLK,11,20,ENSG00000175283
Embryonic-Kidney,RPSA,11,20,ENSG00000168028
Embryonic-Kidney,IBA57,14,20,ENSG00000181873
Embryonic-StemCell,ADRM1,1,1,ENSG00000130706
Embryonic-StemCell,ANKRD11,1,1,ENSG00000167522
Embryonic-StemCell,ASH2L,1,1,ENSG00000129691
Embryonic-StemCell,ATP5O,1,1,
Embryonic-StemCell,C16orf72,1,1,
Embryonic-StemCell,C7orf26,1,1,
Embryonic-StemCell,CBX2,1,1,ENSG00000173894
Embryonic-StemCell,CROCC,1,1,ENSG00000058453
Embryonic-StemCell,EIF3L,1,1,ENSG00000100129
Embryonic-StemCell,FANCD2,1,1,ENSG00000144554
Embryonic-StemCell,FARS2,1,1,ENSG00000145982
